1.43E+09,0.197506,0.097141,0.220102,-13.147523,0.457095
1.44E+09,0.19785,0.097076,0.220383,-13.136446,0.456142
1.44E+09,0.198227,0.09737,0.22085,-13.118043,0.456589
1.44E+09,0.198376,0.097374,0.220986,-13.112715,0.456304
1.45E+09,0.198771,0.097719,0.221493,-13.092814,0.456915
1.45E+09,0.198321,0.097853,0.221147,-13.10636,0.458359
1.45E+09,0.198853,0.097983,0.221682,-13.085372,0.457824
1.46E+09,0.198855,0.098029,0.221705,-13.084506,0.458008
1.46E+09,0.199458,0.098324,0.222376,-13.058237,0.457998
1.47E+09,0.199402,0.098259,0.222297,-13.061332,0.457847
1.47E+09,0.199447,0.09879,0.222572,-13.050577,0.459895
1.47E+09,0.199435,0.098994,0.222652,-13.04746,0.460742
1.48E+09,0.199883,0.098806,0.22297,-13.035059,0.459091
1.48E+09,0.200031,0.099028,0.223201,-13.026065,0.459692
1.48E+09,0.199945,0.098895,0.223066,-13.03133,0.459327
1.49E+09,0.200045,0.099006,0.223204,-13.025957,0.459573
1.49E+09,0.200181,0.099766,0.223664,-13.008076,0.462351
1.49E+09,0.200071,0.100003,0.223672,-13.007773,0.463515
1.50E+09,0.200331,0.100201,0.223993,-12.995307,0.46379
